15256,-0.037952147
15376,-0.037952147
15495,-0.037952147
15616,-0.037386821
15736,-0.037370748
15855,-0.037386821
15976,-0.037354851
16096,-0.038122769
16216,-0.038122769
16336,-0.038122769
16456,-0.038405687
16576,-0.038405687
16696,-0.038288349
16816,-0.037989556
16936,-0.037605399
17056,-0.037605399
17176,-0.037605399
17296,-0.037605399
17416,-0.037605399
17536,-0.037589498
17656,-0.037605399
17776,-0.037605399
17896,-0.037605399
18016,-0.037157636
18136,-0.037173531
18257,-0.037173531
18376,-0.037274842
18496,-0.038320349
18617,-0.039334741
18736,-0.039334741
18856,-0.039334741
18977,-0.039804845
19096,-0.038870106
19216,-0.038704605
19337,-0.038704605
19456,-0.038571139
19576,-0.038571139
19696,-0.038571139
19816,-0.038571139
19936,-0.038405687
20056,-0.038240263
20176,-0.038240263
20297,-0.038240263
20416,-0.038256175
20536,-0.038240263
20657,-0.038256175
20776,-0.037989556
20896,-0.038005463
21017,-0.037989556
21136,-0.038005463
21256,-0.037989556
21377,-0.038005463
21496,-0.038005463
21616,-0.037989556
21737,-0.038005463
21856,-0.038005463
21976,-0.038005463
22097,-0.038005463
22216,-0.038005463
22337,-0.037989556
22457,-0.038485787
22576,-0.038501702
22697,-0.038405687
22817,-0.038870106
22936,-0.038870106
23057,-0.038870106
23177,-0.039217293
23296,-0.039217293
23417,-0.039121035
23537,-0.039019536
23656,-0.039019536
23777,-0.039019536
23896,-0.038838089
24017,-0.039089009
24137,-0.039617828
24256,-0.039617828
24377,-0.039617828
24497,-0.039617828
24616,-0.039420166
24737,-0.039420166
24857,-0.039420166
24976,-0.039420166
25097,-0.039404236
25217,-0.039217293
25336,-0.039217293
25457,-0.039404236
25577,-0.039404236
25696,-0.039719387
25817,-0.039719387
25937,-0.039719387
26057,-0.039585786
26177,-0.039687342
26297,-0.039687342
26417,-0.039687342
26537,-0.040050753
26657,-0.039853006
26777,-0.039853006
26897,-0.039569853
27017,-0.039569853
27137,-0.039452203
27257,-0.039452203
27377,-0.039089009
27497,-0.039089009
27617,-0.039089009
27736,-0.039089009
27857,-0.03897159
27977,-0.03897159
28097,-0.03897159
28217,-0.03897159
28337,-0.03897159
28457,-0.03897159
28577,-0.038587056
28697,-0.038587056
28817,-0.038587056
28937,-0.038587056
29057,-0.038587056
29177,-0.038587056
29297,-0.038587056
29417,-0.039035635
29537,-0.039035635
29657,-0.039185089
29777,-0.039404236
29897,-0.03995459
30017,-0.03995459
30138,-0.03995459
30257,-0.03990117
30377,-0.03990117
30498,-0.03990117
30617,-0.039703452
30737,-0.039703452
30858,-0.040050753
30977,-0.040050753
31097,-0.040200535
31218,-0.039703452
31337,-0.039703452
31457,-0.039703452
31578,-0.039601894
31697,-0.039436272
31818,-0.039436272
31938,-0.039436272
32057,-0.039436272
32178,-0.039436272
32297,-0.039436272
32417,-0.039436272
32538,-0.039238646
32657,-0.039238646
32777,-0.039238646
32898,-0.039238646
33017,-0.039238646
33137,-0.039521706
33258,-0.040104181
33377,-0.041152652
33497,-0.041152652
33618,-0.041420291
33737,-0.040735375
33858,-0.040403607
33978,-0.040403607
34097,-0.040066869
34218,-0.040066869
34338,-0.040066869
34457,-0.040066869
34578,-0.040066869
34698,-0.040066869
34817,-0.039569853
34938,-0.040066869
35058,-0.040687172
35177,-0.040687172
35298,-0.040687172
35418,-0.040719249
35537,-0.040719249
35658,-0.040387661
35778,-0.040387661
35898,-0.03978348
36018,-0.03978348
36138,-0.03978348
36258,-0.040505247
36378,-0.040687172
36497,-0.040885084
36618,-0.040885084
36738,-0.040751327
36857,-0.040168474
36978,-0.040168474
37098,-0.039986643
37217,-0.039537813
37338,-0.039500347
37458,-0.039500347
37577,-0.039601894
37698,-0.039601894
37818,-0.039601894
37938,-0.039601894
38058,-0.039601894
38178,-0.039601894
38298,-0.039601894
38418,-0.039938476
38538,-0.039938476
38658,-0.039372201
38778,-0.039837069
38898,-0.039837069
39018,-0.039837069
39138,-0.040136415
39258,-0.040136415
39378,-0.040253971
39498,-0.040687172
39619,-0.04103499
39738,-0.04103499
39858,-0.041522034
39979,-0.040853002
40098,-0.040419729
40218,-0.040419729
40339,-0.040419729
40458,-0.040168474
40578,-0.040034813
40698,-0.039986643
40818,-0.039318637
40938,-0.039318637
41058,-0.039318637
41178,-0.039318637
41298,-0.039318637
41418,-0.039318637
41538,-0.039318637
41659,-0.039318637
41778,-0.039318637
41898,-0.039318637
42019,-0.039500347
42138,-0.039500347
42258,-0.039500347
42379,-0.039500347
42498,-0.039500347
42618,-0.039500347
42739,-0.039500347
42858,-0.039500347
42978,-0.039500347
43099,-0.039500347
43218,-0.039500347
43338,-0.039500347
43459,-0.039500347
43578,-0.039500347
43699,-0.039500347
43819,-0.039751433
43938,-0.039751433
44059,-0.039751433
44179,-0.04008824
44298,-0.04008824
44419,-0.04008824
44539,-0.040585514
44658,-0.040585514
44779,-0.040451797
44898,-0.040451797
45018,-0.03990117
45138,-0.03990117
45259,-0.03990117
45379,-0.03990117
45498,-0.03990117
45619,-0.03990117
45739,-0.03990117
45858,-0.03990117
45979,-0.03990117
46099,-0.039521706
46218,-0.039585786
46339,-0.039767544
46459,-0.039767544
46578,-0.039767544
46699,-0.039767544
46819,-0.040671046
46939,-0.04103499
47059,-0.041356093
47179,-0.041356093
47299,-0.041522034
47419,-0.040986772
47538,-0.040687172
47659,-0.040633713
47779,-0.040617588
47898,-0.040633713
48019,-0.040253971
48139,-0.040237852
48258,-0.040253971
48379,-0.040253971
48499,-0.040237852
48619,-0.040253971
48739,-0.040585514
48859,-0.040585514
48979,-0.040585514
49099,-0.040168474
49219,-0.040286034
49339,-0.040286034
49459,-0.040286034
49579,-0.040286034
49699,-0.040286034
49819,-0.040286034
49939,-0.040451797
50059,-0.040451797
50179,-0.040451797
50299,-0.040451797
50419,-0.040451797
50539,-0.040451797
50660,-0.040451797
50779,-0.040451797
50899,-0.040451797
51020,-0.040451797
51139,-0.040152357
51259,-0.040152357
51380,-0.040152357
51499,-0.040152357
51619,-0.040152357
51739,-0.040152357
51859,-0.040152357
51979,-0.041002728
52099,-0.041136519
52219,-0.041136519
52339,-0.041222273
52459,-0.041200878
52579,-0.041002728
52700,-0.041002728
52819,-0.041002728
52939,-0.041002728
53060,-0.041002728
53179,-0.041002728
53299,-0.041002728
53420,-0.041002728
53539,-0.041002728
53659,-0.040655096
53780,-0.040537318
53899,-0.040537318
54019,-0.040751327
54140,-0.040751327
54259,-0.040767454
54379,-0.041018859
54500,-0.041018859
54619,-0.041018859
54740,-0.04082092
54860,-0.041404154
54979,-0.041404154
55100,-0.041404154
55220,-0.041270327
55339,-0.040901213
55460,-0.040901213
55580,-0.04103499
55699,-0.041270327
55820,-0.041270327
55939,-0.041805741
56059,-0.041537998
56180,-0.041537998
56299,-0.041537998
56420,-0.040804793
56540,-0.040804793
56659,-0.040804793
56780,-0.040617588
56900,-0.04103499
57019,-0.041222273
57140,-0.041222273
57260,-0.041222273
57379,-0.041372055
57500,-0.041372055
57620,-0.041372055
57739,-0.04103499
57860,-0.04103499
57980,-0.04103499
58099,-0.041537998
58220,-0.041537998
58340,-0.041537998
58460,-0.040986772
58580,-0.040986772
58700,-0.040917167
58820,-0.040938557
58940,-0.040719249
59060,-0.040719249
59180,-0.040719249
59300,-0.040719249
59420,-0.040253971
59540,-0.040253971
59660,-0.040253971
59780,-0.039820957
59900,-0.039820957
60020,-0.039820957
60139,-0.039820957
60260,-0.039820957
60380,-0.039820957
60500,-0.039820957
60620,-0.039820957
60740,-0.040334218
60860,-0.040687172
60980,-0.040687172
61100,-0.040687172
61220,-0.041120561
61340,-0.041120561
61460,-0.041120561
61580,-0.041018859
61700,-0.040804793
61820,-0.040804793
61940,-0.041404154
62060,-0.041768189
62180,-0.041768189
62300,-0.041768189
62420,-0.041768189
62541,-0.041254367
62660,-0.041254367
62780,-0.040687172
62901,-0.040671046
63020,-0.040569565
63140,-0.040569565
63261,-0.040569565
63380,-0.040569565
63500,-0.040569565
63621,-0.040569565
63740,-0.041586243
63860,-0.041902082
63981,-0.041902082
64100,-0.042003874
64221,-0.042003874
64340,-0.041302423
64460,-0.041302423
64581,-0.041222273
64700,-0.041222273
64820,-0.041222273
64941,-0.041200878
65060,-0.041222273
65180,-0.041222273
65301,-0.041222273
65420,-0.041939639
65540,-0.042357418
65661,-0.042357418
65780,-0.042357418
65900,-0.042871983
66021,-0.042303869
66140,-0.042153948
66261,-0.041639753
66381,-0.041639753
66500,-0.041639753
66621,-0.041639753
66741,-0.041639753
66860,-0.041639753
66981,-0.041537998
67101,-0.041537998
67220,-0.041537998
67341,-0.041537998
67461,-0.041537998
67580,-0.041018859
67701,-0.041018859
67821,-0.041018859
67940,-0.041018859
68061,-0.041018859
68181,-0.041018859
68301,-0.041184744
68421,-0.041184744
68540,-0.041184744
68661,-0.041184744
68781,-0.041602208
68900,-0.041602208
69021,-0.041602208
69141,-0.041452392
69260,-0.041452392
69381,-0.041452392
69501,-0.041452392
69620,-0.041452392
69741,-0.041334695
69861,-0.041334695
69980,-0.041334695
70101,-0.041334695
70221,-0.040938557
70341,-0.040938557
70461,-0.040938557
70581,-0.040938557
70701,-0.040804793
70821,-0.040804793
70941,-0.040804793
71061,-0.040804793
71181,-0.040804793
71301,-0.040804793
71421,-0.040804793
71541,-0.041987903
71661,-0.041987903
71781,-0.041987903
71901,-0.041987903
72022,-0.042271742
72141,-0.041923493
72261,-0.041923493
72382,-0.041404154
72501,-0.041404154
72621,-0.041254367
72741,-0.04078884
72861,-0.041837854
72981,-0.042035994
73101,-0.042035994
73221,-0.042035994
73341,-0.042603955
73461,-0.042223464
73581,-0.042223464
73701,-0.042223464
73821,-0.041886113
73941,-0.041688002
74062,-0.041688002
74181,-0.041688002
74301,-0.041688002
74422,-0.041688002
74541,-0.041688002
74661,-0.041222273
74782,-0.041222273
74901,-0.041222273
75021,-0.041222273
75142,-0.041222273
75261,-0.041222273
75381,-0.041222273
75502,-0.041222273
75621,-0.041222273
75741,-0.041222273
75862,-0.041222273
75981,-0.040804793
76102,-0.040804793
76222,-0.040804793
76341,-0.040804793
76462,-0.040804793
76582,-0.041002728
76701,-0.041452392
76822,-0.041452392
76941,-0.041452392
77061,-0.041537998
77182,-0.041537998
77301,-0.041537998
77421,-0.041537998
77542,-0.041388192
77661,-0.041388192
77781,-0.041570102
77902,-0.042223464
78021,-0.042223464
78142,-0.042223464
78262,-0.042223464
78381,-0.04273796
78502,-0.04265752
78622,-0.04265752
78741,-0.042389549
78862,-0.042389549
78982,-0.042389549
79101,-0.041923493
79222,-0.041923493
79342,-0.041923493
79461,-0.041923493
79582,-0.041923493
79702,-0.041923493
79822,-0.042287893
79942,-0.042287893
80062,-0.041902082
80182,-0.041902082
80302,-0.041902082
80422,-0.041902082
80542,-0.041902082
80662,-0.041902082
80782,-0.041902082
80902,-0.041821885
81022,-0.041639753
81141,-0.041639753
81262,-0.041639753
81382,-0.041618348
81501,-0.041639753
81622,-0.041639753
81742,-0.041639753
81862,-0.041618348
81982,-0.041618348
82102,-0.041869967
82222,-0.042186072
82342,-0.042855998
82462,-0.042855998
82582,-0.042855998
82702,-0.043022187
82822,-0.043006024
82942,-0.043022187
83062,-0.043006024
83182,-0.042823676
83302,-0.042807692
83422,-0.042807692
83542,-0.042357418
83662,-0.042357418
83782,-0.042357418
83903,-0.042357418
84022,-0.042357418
84142,-0.042357418
84263,-0.042871983
84382,-0.042303869
84502,-0.042303869
84623,-0.042303869
84742,-0.042303869
84862,-0.042303869
84983,-0.042303869
85102,-0.042303869
85222,-0.042303869
85342,-0.042303869
85462,-0.042303869
85582,-0.042303869
85702,-0.042909576
85822,-0.043107928
85943,-0.043107928
86062,-0.043558364
86182,-0.043440419
86303,-0.043242001
86422,-0.043242001
